Run	Assay Type	AssemblyName	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	population	ReleaseDate	create_date	version	Sample Name	SRA Study	Super_Population_Code	common_name	external_id	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Sample_name	Scientific_Name	Submitter_Id
ERR3989173	WGS	GCA_000001405.24	300	105918566400	PRJEB36890	SAMEA6603985	10129710340	NYGC	public	run.zq,sra	gs,s3,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991038	Illumina NovaSeq 6000	HG03492	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T17:24:00Z	1	HG03492	ERP120144	SAS									
ERR3989174	WGS	GCA_000001405.24	300	103569275700	PRJEB36890	SAMEA6603986	8879035681	NYGC	public	cram,sra,run.zq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991039	Illumina NovaSeq 6000	HG03516	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ESN	2020-04-24T00:00:00Z	2020-04-26T03:31:00Z	1	HG03516	ERP120144	AFR									
ERR3989175	WGS	GCA_000001405.24	300	120324580200	PRJEB36890	SAMEA6603987	12412103637	NYGC	public	sra,run.zq,cram	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991040	Illumina NovaSeq 6000	HG03519	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ESN	2020-04-24T00:00:00Z	2020-04-26T00:43:00Z	1	HG03519	ERP120144	AFR									
ERR3989176	WGS	GCA_000001405.24	300	115975025700	PRJEB36890	SAMEA6603988	10217569403	NYGC	public	run.zq,cram,sra	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991041	Illumina NovaSeq 6000	HG03522	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ESN	2020-04-24T00:00:00Z	2020-04-26T09:41:00Z	1	HG03522	ERP120144	AFR									
ERR3989177	WGS	GCA_000001405.24	300	122629370400	PRJEB36890	SAMEA6603989	11243083556	NYGC	public	cram,run.zq,sra	ncbi,s3,gs	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991042	Illumina NovaSeq 6000	HG03540	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	GWD	2020-04-24T00:00:00Z	2020-04-26T02:37:00Z	1	HG03540	ERP120144	AFR									
ERR3989178	WGS	GCA_000001405.24	300	112063437600	PRJEB36890	SAMEA6603990	11360661594	NYGC	public	run.zq,cram,sra	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991043	Illumina NovaSeq 6000	HG03574	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	MSL	2020-04-24T00:00:00Z	2020-04-26T01:13:00Z	1	HG03574	ERP120144	AFR									
ERR3989179	WGS	JTFH01	300	97337990700	PRJEB36890	SAMEA6603991	9458729708	NYGC	public	cram,sra,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991044	Illumina NovaSeq 6000	HG03576	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	MSL	2020-04-24T00:00:00Z	2020-04-28T23:41:00Z	1	HG03576	ERP120144	AFR									
ERR3989180	WGS	GCA_000001405.24	300	108770931900	PRJEB36890	SAMEA6603992	9558066547	NYGC	public	run.zq,sra,cram	s3,gs,ncbi	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991045	Illumina NovaSeq 6000	HG03579	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	MSL	2020-04-24T00:00:00Z	2020-04-26T01:24:00Z	1	HG03579	ERP120144	AFR									
ERR3989181	WGS	GCA_000001405.24	300	111468014100	PRJEB36890	SAMEA6603993	9926465107	NYGC	public	cram,run.zq,sra	s3,ncbi,gs	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991046	Illumina NovaSeq 6000	HG03582	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	MSL	2020-04-24T00:00:00Z	2020-04-26T04:00:00Z	1	HG03582	ERP120144	AFR									
ERR3989182	WGS	GCA_000001405.24	300	111945591600	PRJEB36890	SAMEA6603994	10267757053	NYGC	public	run.zq,sra,cram	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991047	Illumina NovaSeq 6000	HG03584	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	MSL	2020-04-24T00:00:00Z	2020-04-26T03:35:00Z	1	HG03584	ERP120144	AFR									
ERR3989183	WGS	GCA_000001405.24	300	110019540000	PRJEB36890	SAMEA6603995	9381870816	NYGC	public	run.zq,cram,sra	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991048	Illumina NovaSeq 6000	HG03596	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:44:00Z	1	HG03596	ERP120144	SAS									
ERR3989184	WGS	GCA_000001405.24	300	98529069600	PRJEB36890	SAMEA6603996	8667828099	NYGC	public	sra,run.zq,cram	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991049	Illumina NovaSeq 6000	HG03605	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T01:03:00Z	1	HG03605	ERP120144	SAS									
ERR3989185	WGS	GCA_000001405.24	300	115576724100	PRJEB36890	SAMEA6603997	10170516780	NYGC	public	cram,sra,run.zq	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991050	Illumina NovaSeq 6000	HG03606	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T02:35:00Z	1	HG03606	ERP120144	SAS									
ERR3989186	WGS	GCA_000001405.24	300	112018738200	PRJEB36890	SAMEA6603998	9890122077	NYGC	public	run.zq,cram,sra	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991051	Illumina NovaSeq 6000	HG03617	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T02:55:00Z	1	HG03617	ERP120144	SAS									
ERR3989187	WGS	GCA_000001405.24	300	110898267900	PRJEB36890	SAMEA6603999	11109407730	NYGC	public	cram,sra,run.zq	s3,gs,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991052	Illumina NovaSeq 6000	HG03618	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T00:47:00Z	1	HG03618	ERP120144	SAS									
ERR3989188	WGS	GCA_000001405.24	300	112598026800	PRJEB36890	SAMEA6604000	9653846549	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991053	Illumina NovaSeq 6000	HG03620	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T01:57:00Z	1	HG03620	ERP120144	SAS									
ERR3989189	WGS	GCA_000001405.24	300	110567775900	PRJEB36890	SAMEA6604001	11350297080	NYGC	public	sra,run.zq,cram	s3,gs,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991054	Illumina NovaSeq 6000	HG03626	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T04:03:00Z	1	HG03626	ERP120144	SAS									
ERR3989190	WGS	GCA_000001405.24	300	111990269400	PRJEB36890	SAMEA6604002	10654126590	NYGC	public	run.zq,cram,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991055	Illumina NovaSeq 6000	HG03633	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T04:13:00Z	1	HG03633	ERP120144	SAS									
ERR3989191	WGS	GCA_000001405.24	300	109835158800	PRJEB36890	SAMEA6604003	10985996532	NYGC	public	cram,run.zq,sra	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991056	Illumina NovaSeq 6000	HG03635	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T17:51:00Z	1	HG03635	ERP120144	SAS									
ERR3989192	WGS	GCA_000001405.24	300	116709926400	PRJEB36890	SAMEA6604004	10143961824	NYGC	public	run.zq,sra,cram	ncbi,s3,gs	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991057	Illumina NovaSeq 6000	HG03639	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T00:19:00Z	1	HG03639	ERP120144	SAS									
ERR3989193	WGS	GCA_000001405.24	300	101456833200	PRJEB36890	SAMEA6604005	8962643669	NYGC	public	cram,sra,run.zq	ncbi,gs,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991058	Illumina NovaSeq 6000	HG03641	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T00:21:00Z	1	HG03641	ERP120144	SAS									
ERR3989194	WGS	GCA_000001405.24	300	105777300000	PRJEB36890	SAMEA6604006	10352246273	NYGC	public	sra,cram,run.zq	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991059	Illumina NovaSeq 6000	HG03650	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T02:36:00Z	1	HG03650	ERP120144	SAS									
ERR3989195	WGS	GCA_000001405.24	300	110268389400	PRJEB36890	SAMEA6604007	12784534778	NYGC	public	run.zq,cram,sra	s3,ncbi,gs	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991060	Illumina NovaSeq 6000	HG03651	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T03:06:00Z	1	HG03651	ERP120144	SAS									
ERR3989196	WGS	JTFH01	300	112084877100	PRJEB36890	SAMEA6604008	11772765828	NYGC	public	cram,run.zq,sra	ncbi,s3,gs	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991061	Illumina NovaSeq 6000	HG03654	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T14:22:00Z	1	HG03654	ERP120144	SAS									
ERR3989197	WGS	GCA_000001405.24	300	116856173700	PRJEB36890	SAMEA6604009	10396289850	NYGC	public	run.zq,cram,sra	s3,ncbi,gs	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991062	Illumina NovaSeq 6000	HG03669	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T02:05:00Z	1	HG03669	ERP120144	SAS									
ERR3989198	WGS	GCA_000001405.24	300	101358010200	PRJEB36890	SAMEA6604010	8756987279	NYGC	public	cram,run.zq,sra	ncbi,gs,s3	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991063	Illumina NovaSeq 6000	HG03682	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	STU	2020-04-24T00:00:00Z	2020-04-26T02:04:00Z	1	HG03682	ERP120144	SAS									
ERR3989199	WGS	JTFH01	300	115324925100	PRJEB36890	SAMEA6604011	10638012546	NYGC	public	cram,sra,run.zq	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991064	Illumina NovaSeq 6000	HG03683	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	STU	2020-04-24T00:00:00Z	2020-04-26T21:40:00Z	1	HG03683	ERP120144	SAS									
ERR3989200	WGS	JTFH01	300	114775293600	PRJEB36890	SAMEA6604012	11144696122	NYGC	public	cram,run.zq,sra	ncbi,gs,s3	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991065	Illumina NovaSeq 6000	HG03688	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	STU	2020-04-24T00:00:00Z	2020-04-26T19:32:00Z	1	HG03688	ERP120144	SAS									
ERR3989201	WGS	JTFH01	300	117205788900	PRJEB36890	SAMEA6604013	11616291766	NYGC	public	sra,run.zq	gs,s3,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991066	Illumina NovaSeq 6000	HG03699	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T16:55:00Z	1	HG03699	ERP120144	SAS									
ERR3989202	WGS	GCA_000001405.24	300	111943824300	PRJEB36890	SAMEA6604014	11122452562	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991067	Illumina NovaSeq 6000	HG03700	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T01:12:00Z	1	HG03700	ERP120144	SAS									
ERR3989203	WGS	GCA_000001405.24	300	113600985300	PRJEB36890	SAMEA6604015	10747146411	NYGC	public	sra,run.zq,cram	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991068	Illumina NovaSeq 6000	HG03701	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T01:13:00Z	1	HG03701	ERP120144	SAS									
ERR3989204	WGS	GCA_000001405.24	300	113404275000	PRJEB36890	SAMEA6604016	10597074346	NYGC	public	sra,cram,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991069	Illumina NovaSeq 6000	HG03704	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T02:04:00Z	1	HG03704	ERP120144	SAS									
ERR3989205	WGS	JTFH01	300	111354864900	PRJEB36890	SAMEA6604017	10848866513	NYGC	public	sra,run.zq,cram	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991070	Illumina NovaSeq 6000	HG03707	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T17:25:00Z	1	HG03707	ERP120144	SAS									
ERR3989206	WGS	JTFH01	300	115625752800	PRJEB36890	SAMEA6604018	10670822077	NYGC	public	run.zq,sra,cram	ncbi,s3,gs	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991071	Illumina NovaSeq 6000	HG03710	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T18:47:00Z	1	HG03710	ERP120144	SAS									
ERR3989207	WGS	GCA_000001405.24	300	114382830600	PRJEB36890	SAMEA6604019	9941355000	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991072	Illumina NovaSeq 6000	HG03719	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ITU	2020-04-24T00:00:00Z	2020-04-26T02:40:00Z	1	HG03719	ERP120144	SAS									
ERR3989208	WGS	JTFH01	300	111600918600	PRJEB36890	SAMEA6604020	10382594829	NYGC	public	sra,cram,run.zq	ncbi,s3,gs	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991073	Illumina NovaSeq 6000	HG03721	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ITU	2020-04-24T00:00:00Z	2020-04-26T13:15:00Z	1	HG03721	ERP120144	SAS									
ERR3989209	WGS	GCA_000001405.24	300	111370579500	PRJEB36890	SAMEA6604021	9783066643	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991074	Illumina NovaSeq 6000	HG03725	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ITU	2020-04-24T00:00:00Z	2020-04-26T01:13:00Z	1	HG03725	ERP120144	SAS									
ERR3989210	WGS	GCA_000001405.24	300	109171849200	PRJEB36890	SAMEA6604022	9939595516	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991075	Illumina NovaSeq 6000	HG03732	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	ITU	2020-04-24T00:00:00Z	2020-04-26T01:04:00Z	1	HG03732	ERP120144	SAS									
ERR3989211	WGS	GCA_000001405.24	300	114915783000	PRJEB36890	SAMEA6604023	11803042899	NYGC	public	cram,sra,run.zq	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991076	Illumina NovaSeq 6000	HG03761	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T02:19:00Z	1	HG03761	ERP120144	SAS									
ERR3989212	WGS	GCA_000001405.24	300	110638088100	PRJEB36890	SAMEA6604024	9579307096	NYGC	public	run.zq,cram,sra	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991077	Illumina NovaSeq 6000	HG03763	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	PJL	2020-04-24T00:00:00Z	2020-04-26T02:39:00Z	1	HG03763	ERP120144	SAS									
ERR3989213	WGS	GCA_000001405.24	300	112569377100	PRJEB36890	SAMEA6604025	10259907528	NYGC	public	sra,run.zq,cram	ncbi,s3,gs	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991078	Illumina NovaSeq 6000	HG03794	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:05:00Z	1	HG03794	ERP120144	SAS									
ERR3989214	WGS	GCA_000001405.24	300	113548516800	PRJEB36890	SAMEA6604026	9876873356	NYGC	public	cram,sra,run.zq	s3,gs,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991079	Illumina NovaSeq 6000	HG03795	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:36:00Z	1	HG03795	ERP120144	SAS									
ERR3989215	WGS	GCA_000001405.24	300	113748868800	PRJEB36890	SAMEA6604027	10105294951	NYGC	public	sra,run.zq,cram	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991080	Illumina NovaSeq 6000	HG03797	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T05:12:00Z	1	HG03797	ERP120144	SAS									
ERR3989216	WGS	GCA_000001405.24	300	113477244000	PRJEB36890	SAMEA6604028	10089778358	NYGC	public	sra,run.zq,cram	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991081	Illumina NovaSeq 6000	HG03798	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:42:00Z	1	HG03798	ERP120144	SAS									
ERR3989217	WGS	GCA_000001405.24	300	111471360000	PRJEB36890	SAMEA6604029	10821314282	NYGC	public	cram,sra,run.zq	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991082	Illumina NovaSeq 6000	HG03799	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T02:28:00Z	1	HG03799	ERP120144	SAS									
ERR3989218	WGS	GCA_000001405.24	300	111288712800	PRJEB36890	SAMEA6604030	9872643377	NYGC	public	cram,run.zq,sra	ncbi,gs,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991083	Illumina NovaSeq 6000	HG03801	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T04:27:00Z	1	HG03801	ERP120144	SAS									
ERR3989219	WGS	GCA_000001405.24	300	106238504400	PRJEB36890	SAMEA6604031	9408697384	NYGC	public	sra,cram,run.zq	s3,gs,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991084	Illumina NovaSeq 6000	HG03804	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T06:25:00Z	1	HG03804	ERP120144	SAS									
ERR3989220	WGS	GCA_000001405.24	300	118337507700	PRJEB36890	SAMEA6604032	10328506509	NYGC	public	cram,sra,run.zq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991085	Illumina NovaSeq 6000	HG03806	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:44:00Z	1	HG03806	ERP120144	SAS									
ERR3989221	WGS	GCA_000001405.24	300	102553858800	PRJEB36890	SAMEA6604033	8587399958	NYGC	public	sra,cram,run.zq	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991086	Illumina NovaSeq 6000	HG03807	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T04:02:00Z	1	HG03807	ERP120144	SAS									
ERR3989222	WGS	GCA_000001405.24	300	102473619600	PRJEB36890	SAMEA6604034	9323090391	NYGC	public	cram,sra,run.zq	gs,s3,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991087	Illumina NovaSeq 6000	HG03816	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T05:14:00Z	1	HG03816	ERP120144	SAS									
ERR3989223	WGS	GCA_000001405.24	300	110951053500	PRJEB36890	SAMEA6604035	11383002494	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991088	Illumina NovaSeq 6000	HG03825	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T02:36:00Z	1	HG03825	ERP120144	SAS									
ERR3989224	WGS	GCA_000001405.24	300	110632460700	PRJEB36890	SAMEA6604036	10978375468	NYGC	public	cram,sra,run.zq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991089	Illumina NovaSeq 6000	HG03831	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:05:00Z	1	HG03831	ERP120144	SAS									
ERR3989225	WGS	GCA_000001405.24	300	109795859700	PRJEB36890	SAMEA6604037	9531719837	NYGC	public	run.zq,cram,sra	ncbi,s3,gs	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991090	Illumina NovaSeq 6000	HG03834	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T02:53:00Z	1	HG03834	ERP120144	SAS									
ERR3989226	WGS	GCA_000001405.24	300	111468787200	PRJEB36890	SAMEA6604038	12178668443	NYGC	public	sra,run.zq,cram	ncbi,gs,s3	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991091	Illumina NovaSeq 6000	HG03904	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T06:05:00Z	1	HG03904	ERP120144	SAS									
ERR3989227	WGS	GCA_000001405.24	300	112502690700	PRJEB36890	SAMEA6604039	12235096474	NYGC	public	sra,cram,run.zq	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991092	Illumina NovaSeq 6000	HG03906	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T03:42:00Z	1	HG03906	ERP120144	SAS									
ERR3989228	WGS	JTFH01	300	104953097400	PRJEB36890	SAMEA6604040	10208977996	NYGC	public	cram,sra,run.zq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991093	Illumina NovaSeq 6000	HG03909	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	BEB	2020-04-24T00:00:00Z	2020-04-26T14:48:00Z	1	HG03909	ERP120144	SAS									
